subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0071,RO10,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,8.931199022656287,-0.1875,1.0,False
D0071,RO2,occ,C(switchType),-1,0,0,,,1.0,7.7134862231267345,0.0625,1.0,False
D0071,RO2,occ,C(incongruentProportion),0,1,9,0.375,0.875,0.0,16.623706209467862,0.625,0.0,True
D0071,RO2,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,7.999823623320015,-0.3125,1.0,False
D0077,ROPI5,occ,C(switchType),-1,0,0,,,1.0,2.590138821049516,0.625,1.0,False
D0077,ROPI5,occ,C(incongruentProportion),-1,0,0,,,1.0,2.633087453385394,-0.4375,1.0,False
D0077,ROPI5,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,15.253749744499546,1.0,1.0,False
D0077,ROPI6,occ,C(switchType),-1,0,0,,,1.0,7.050267215831798,0.5625,1.0,False
D0077,ROPI6,occ,C(incongruentProportion),-1,0,0,,,1.0,2.8780152786287148,1.0625,1.0,False
D0077,ROPI6,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.419329776718151,0.125,1.0,False
D0077,ROPM1,occ,C(switchType),-1,0,0,,,1.0,6.957131183809721,0.3125,1.0,False
D0077,ROPM1,occ,C(incongruentProportion),-1,0,0,,,1.0,3.509845183539907,1.1875,1.0,False
D0077,ROPM1,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,5.528460238916562,1.3125,1.0,False
D0077,ROPM8,occ,C(switchType),-1,0,0,,,1.0,6.5274051223511655,1.375,1.0,False
D0077,ROPM8,occ,C(incongruentProportion),-1,0,0,,,1.0,4.578497888610203,-0.875,1.0,False
D0077,ROPM8,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,5.521101819851459,-0.6875,1.0,False
